as_of_date,member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,quote_status
2011-12-31,spell-CHK-20060303,,CHK,CHK,Chesapeake Energy,,2006-03-03,2018-03-19,fja_history,auto
2011-12-31,spell-CHRW-20070302,,CHRW,CHRW,C.H. Robinson,C.H. Robinson,2007-03-02,,fja_history,auto
2011-12-31,spell-CI-19960102,,CI,CI,Cigna,Cigna,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-CINF-19971218,,CINF,CINF,Cincinnati Financial,Cincinnati Financial,1997-12-18,,fja_history,auto
2011-12-31,spell-CL-19960102,,CL,CL,Colgate-Palmolive,Colgate-Palmolive,1996-01-02,,fja_history,auto
2011-12-31,spell-CLF-20091221,,CLF,CLF,Cliffs Natural Resources,,2009-12-21,2014-04-02,fja_history,auto
2011-12-31,spell-CLX-19960102,,CLX,CLX,Clorox,Clorox,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-CMA-19960102,,CMA,CMA,Comerica,,1996-01-02,2024-06-24,fja_history,auto
2011-12-31,spell-CMCSA-19960102,,CMCSA,CMCSA,Comcast,Comcast,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-CME-20060811,,CME,CME,CME Group,CME Group,2006-08-11,,fja_history,auto
2011-12-31,spell-CMG-20110428,,CMG,CMG,Chipotle Mexican Grill,Chipotle Mexican Grill,2011-04-28,,fja_history,auto
2011-12-31,spell-CMI-19960102,,CMI,CMI,Cummins,Cummins,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-CMS-19990503,,CMS,CMS,CMS Energy,CMS Energy,1999-05-03,,fja_history,reused_symbol_requires_override
2011-12-31,spell-CNP-19960102,,CNP,CNP,CenterPoint Energy,CenterPoint Energy,1996-01-02,,fja_history,auto
2011-12-31,spell-CNX-20060628,,CNX,CNX,Consol Energy,,2006-06-28,2016-03-04,fja_history,auto
2011-12-31,spell-COF-19980701,,COF,COF,Capital One,Capital One,1998-07-01,,fja_history,auto
2011-12-31,spell-COG-20080623,,COG,COG,Cabot Oil & Gas,,2008-06-23,2021-10-04,fja_history,reused_symbol_requires_override
2011-12-31,spell-COL-20010702,,COL,COL,Rockwell Collins,,2001-07-02,2018-11-27,fja_history,reused_symbol_requires_override
2011-12-31,spell-COP-19960102,,COP,COP,ConocoPhillips,ConocoPhillips,1996-01-02,,fja_history,auto
2011-12-31,spell-COST-19960102,,COST,COST,Costco,Costco,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-COV-20110301,,COV,COV,Covidien,,2011-03-01,2015-01-27,fja_history,reused_symbol_requires_override
2011-12-31,spell-CPB-19960102,,CPB,CPB,Campbell's Company (The),Campbell's Company (The),1996-01-02,,fja_history,auto
2011-12-31,spell-CPWR-19990104,,CPWR,CPWR,Compuware,,1999-01-04,2012-01-03,fja_history,auto
2011-12-31,spell-CRM-20080915,,CRM,CRM,Salesforce,Salesforce,2008-09-15,,fja_history,auto
2011-12-31,spell-CSCO-19960102,,CSCO,CSCO,Cisco,Cisco,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-CSX-19960102,,CSX,CSX,CSX Corporation,CSX Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-CTAS-20010301,,CTAS,CTAS,Cintas,Cintas,2001-03-01,,fja_history,auto
2011-12-31,spell-CTL-19990325,,CTL,CTL,CTL,,1999-03-25,2020-09-18,fja_history,auto
2011-12-31,spell-CTSH-20061117,,CTSH,CTSH,Cognizant,Cognizant,2006-11-17,,fja_history,auto
2011-12-31,spell-CTXS-19991201,,CTXS,CTXS,Citrix Systems,,1999-12-01,2022-10-03,fja_history,auto
2011-12-31,spell-CVC-20101220,,CVC,CVC,Cablevision Systems,,2010-12-20,2016-06-21,fja_history,auto
2011-12-31,spell-CVH-20050830,,CVH,CVH,Coventry Health Care,,2005-08-30,2013-05-07,fja_history,auto
2011-12-31,spell-CVS-19960102,,CVS,CVS,CVS Health,CVS Health,1996-01-02,,fja_history,auto
2011-12-31,spell-CVX-19960102,,CVX,CVX,Chevron Corporation,Chevron Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-D-19960102,,D,D,Dominion Energy,Dominion Energy,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-DD-19960102,,DD,DD,DuPont,DuPont,1996-01-02,2017-09-01,fja_history,reused_symbol_requires_override
2011-12-31,spell-DE-19960102,,DE,DE,Deere & Company,Deere & Company,1996-01-02,,fja_history,auto
2011-12-31,spell-DELL-19960906,,DELL,DELL,Dell Technologies,Dell Technologies,1996-09-06,2013-10-29,fja_history,reused_symbol_requires_override
2011-12-31,spell-DF-20060403,,DF,DF,Dean Foods,,2006-04-03,2013-05-24,fja_history,auto
2011-12-31,spell-DFS-20070702,,DFS,DFS,Discover Financial,,2007-07-02,2025-05-19,fja_history,auto
2011-12-31,spell-DGX-20021212,,DGX,DGX,Quest Diagnostics,Quest Diagnostics,2002-12-12,,fja_history,auto
2011-12-31,spell-DHI-20050705,,DHI,DHI,D. R. Horton,D. R. Horton,2005-07-05,,fja_history,reused_symbol_requires_override
2011-12-31,spell-DHR-19981118,,DHR,DHR,Danaher Corporation,Danaher Corporation,1998-11-18,,fja_history,auto
2011-12-31,spell-DIS-19960102,,DIS,DIS,Walt Disney Company (The),Walt Disney Company (The),1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-DISCA-20100301,,DISCA,DISCA,"Discovery, Inc.",,2010-03-01,2022-04-11,fja_history,auto
2011-12-31,spell-DLTR-20111219,,DLTR,DLTR,Dollar Tree,Dollar Tree,2011-12-19,,fja_history,auto
2011-12-31,spell-DNB-20081202,,DNB,DNB,Dun & Bradstreet,,2008-12-02,2017-04-05,fja_history,reused_symbol_requires_override
2011-12-31,spell-DNR-20090402,,DNR,DNR,Denbury Resources,,2009-04-02,2015-03-23,fja_history,auto
2011-12-31,spell-DO-20090226,,DO,DO,Diamond Offshore Drilling,,2009-02-26,2016-10-03,fja_history,auto
2011-12-31,spell-DOV-19960102,,DOV,DOV,Dover Corporation,Dover Corporation,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-DOW-19960102,,DOW,DOW,Dow Inc.,Dow Inc.,1996-01-02,2017-09-01,fja_history,reused_symbol_requires_override
2011-12-31,spell-DRI-19960102,,DRI,DRI,Darden Restaurants,Darden Restaurants,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-DTE-19960102,,DTE,DTE,DTE Energy,DTE Energy,1996-01-02,,fja_history,auto
2011-12-31,spell-DTV-20061204,,DTV,DTV,DirecTV,,2006-12-04,2015-07-27,fja_history,auto
2011-12-31,spell-DUK-19960102,,DUK,DUK,Duke Energy,Duke Energy,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-DVA-20080731,,DVA,DVA,DaVita,DaVita,2008-07-31,,fja_history,auto
2011-12-31,spell-DVN-20000830,,DVN,DVN,Devon Energy,Devon Energy,2000-08-30,,fja_history,auto
2011-12-31,spell-DXC-19960102,,DXC,DXC,DXC Technology,,1996-01-02,2015-12-01,fja_history,reused_symbol_requires_override
2011-12-31,spell-EA-20020722,,EA,EA,Electronic Arts,Electronic Arts,2002-07-22,,fja_history,auto
2011-12-31,spell-EBAY-20020722,,EBAY,EBAY,eBay Inc.,eBay Inc.,2002-07-22,,fja_history,auto
2011-12-31,spell-ECL-19960102,,ECL,ECL,Ecolab,Ecolab,1996-01-02,,fja_history,auto
2011-12-31,spell-ED-19960102,,ED,ED,Consolidated Edison,Consolidated Edison,1996-01-02,,fja_history,auto
2011-12-31,spell-EFX-19970619,,EFX,EFX,Equifax,Equifax,1997-06-19,,fja_history,auto
2011-12-31,spell-EIX-19960102,,EIX,EIX,Edison International,Edison International,1996-01-02,,fja_history,auto
2011-12-31,spell-EL-20060105,,EL,EL,Estée Lauder Companies (The),Estée Lauder Companies (The),2006-01-05,,fja_history,auto
2011-12-31,spell-EMC-19960328,,EMC,EMC,EMC Corporation,,1996-03-28,2016-09-07,fja_history,auto
2011-12-31,spell-EMN-19960102,,EMN,EMN,Eastman Chemical Co.,,1996-01-02,2025-11-04,fja_history,reused_symbol_requires_override
2011-12-31,spell-EMR-19960102,,EMR,EMR,Emerson Electric,Emerson Electric,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-EOG-20001102,,EOG,EOG,EOG Resources,EOG Resources,2000-11-02,,fja_history,auto
2011-12-31,spell-EP-19991026,,EP,EP,El Paso Corporation,,1999-10-26,2012-05-25,fja_history,auto
2011-12-31,spell-EQR-20011203,,EQR,EQR,Equity Residential,Equity Residential,2001-12-03,,fja_history,auto
2011-12-31,spell-EQT-20081219,,EQT,EQT,EQT Corporation,EQT Corporation,2008-12-19,2018-11-13,fja_history,reused_symbol_requires_override
2011-12-31,spell-ES-20090317,,ES,ES,Eversource Energy,Eversource Energy,2009-03-17,,fja_history,auto
2011-12-31,spell-ESRX-20030926,,ESRX,ESRX,Express Scripts,,2003-09-26,2018-12-21,fja_history,auto
2011-12-31,spell-ETFC-20040401,,ETFC,ETFC,E-Trade,,2004-04-01,2020-10-07,fja_history,auto
2011-12-31,spell-ETN-19960102,,ETN,ETN,Eaton Corporation,Eaton Corporation,1996-01-02,,fja_history,auto
2011-12-31,spell-ETR-19960102,,ETR,ETR,Entergy,Entergy,1996-01-02,,fja_history,auto
2011-12-31,spell-EW-20110401,,EW,EW,Edwards Lifesciences,Edwards Lifesciences,2011-04-01,,fja_history,auto
2011-12-31,spell-EXC-19960102,,EXC,EXC,Exelon,Exelon,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-EXPD-20071010,,EXPD,EXPD,Expeditors International,Expeditors International,2007-10-10,,fja_history,auto
2011-12-31,spell-EXPE-20071002,,EXPE,EXPE,Expedia Group,Expedia Group,2007-10-02,,fja_history,auto
2011-12-31,spell-F-19960102,,F,F,Ford Motor Company,Ford Motor Company,1996-01-02,,fja_history,auto
2011-12-31,spell-FAST-20080915,,FAST,FAST,Fastenal,Fastenal,2008-09-15,,fja_history,auto
2011-12-31,spell-FCX-19960102,,FCX,FCX,Freeport-McMoRan,Freeport-McMoRan,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-FDO-20010806,,FDO,FDO,Family Dollar,,2001-08-06,2015-07-07,fja_history,auto
2011-12-31,spell-FDX-19960102,,FDX,FDX,FedEx,FedEx,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-FE-19960102,,FE,FE,FirstEnergy,FirstEnergy,1996-01-02,,fja_history,auto
2011-12-31,spell-FFIV-20101220,,FFIV,FFIV,"F5, Inc.","F5, Inc.",2010-12-20,,fja_history,auto
2011-12-31,spell-FHN-20020506,,FHN,FHN,First Horizon,,2002-05-06,2013-06-24,fja_history,auto
2011-12-31,spell-FII-20030416,,FII,FII,Federated Investors,,2003-04-16,2013-01-02,fja_history,auto
2011-12-31,spell-FIS-20061110,,FIS,FIS,Fidelity National Information Services,Fidelity National Information Services,2006-11-10,,fja_history,auto
2011-12-31,spell-FISV-20010402,,FISV,FISV,Fiserv,Fiserv,2001-04-02,2023-06-07,fja_history,reused_symbol_requires_override
2011-12-31,spell-FITB-19960308,,FITB,FITB,Fifth Third Bancorp,Fifth Third Bancorp,1996-03-08,,fja_history,auto
2011-12-31,spell-FLIR-20090102,,FLIR,FLIR,FLIR Systems,,2009-01-02,2021-05-14,fja_history,auto
2011-12-31,spell-FLR-20001222,,FLR,FLR,Fluor Corporation,,2000-12-22,2019-06-03,fja_history,auto
2011-12-31,spell-FLS-20081002,,FLS,FLS,Flowserve,,2008-10-02,2021-03-22,fja_history,auto
2011-12-31,spell-FMC-20090819,,FMC,FMC,FMC Corporation,,2009-08-19,2025-04-24,fja_history,reused_symbol_requires_override
2011-12-31,spell-FOXA-20041220,,FOXA,FOXA,Fox Corporation (Class A),Fox Corporation (Class A),2004-12-20,,fja_history,auto
2011-12-31,spell-FRX-20001122,,FRX,FRX,Forest Laboratories,,2000-11-22,2014-07-01,fja_history,auto
2011-12-31,spell-FSLR-20091016,,FSLR,FSLR,First Solar,First Solar,2009-10-16,2017-03-20,fja_history,reused_symbol_requires_override
2011-12-31,spell-FTI-20090605,,FTI,FTI,TechnipFMC,,2009-06-05,2021-02-12,fja_history,auto
2011-12-31,spell-FTR-20010227,,FTR,FTR,Frontier Communications,,2001-02-27,2017-03-20,fja_history,reused_symbol_requires_override
2011-12-31,spell-GAS-20111213,,GAS,GAS,Nicor Gas,,2011-12-13,2016-07-01,fja_history,reused_symbol_requires_override
2011-12-31,spell-GD-19960102,,GD,GD,General Dynamics,General Dynamics,1996-01-02,,fja_history,auto
2011-12-31,spell-GE-19960102,,GE,GE,GE Aerospace,GE Aerospace,1996-01-02,,fja_history,auto
2011-12-31,spell-GHC-20071231,,GHC,GHC,Graham Holdings,,2007-12-31,2014-09-22,fja_history,reused_symbol_requires_override
2011-12-31,spell-GILD-20040701,,GILD,GILD,Gilead Sciences,Gilead Sciences,2004-07-01,,fja_history,auto
2011-12-31,spell-GIS-19960102,,GIS,GIS,General Mills,General Mills,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-GLW-19960102,,GLW,GLW,Corning Inc.,Corning Inc.,1996-01-02,,fja_history,auto
2011-12-31,spell-GME-20071214,,GME,GME,GameStop,,2007-12-14,2016-04-25,fja_history,auto
2011-12-31,spell-GNW-20051202,,GNW,GNW,Genworth Financial,,2005-12-02,2015-11-18,fja_history,auto
2011-12-31,spell-GOOGL-20060403,,GOOGL,GOOGL,Alphabet Inc. (Class A),Alphabet Inc. (Class A),2006-04-03,,fja_history,auto
2011-12-31,spell-GPC-19960102,,GPC,GPC,Genuine Parts Company,Genuine Parts Company,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-GPS-19960102,,GPS,GPS,Gap,,1996-01-02,2022-02-02,fja_history,auto
2011-12-31,spell-GR-19960102,,GR,GR,Goodrich Corporation,,1996-01-02,2012-07-27,fja_history,reused_symbol_requires_override
2011-12-31,spell-GS-20020722,,GS,GS,Goldman Sachs,Goldman Sachs,2002-07-22,,fja_history,reused_symbol_requires_override
2011-12-31,spell-GT-19960102,,GT,GT,The Goodyear Tire & Rubber Company,,1996-01-02,2019-02-27,fja_history,reused_symbol_requires_override
2011-12-31,spell-GWW-19960102,,GWW,GWW,W. W. Grainger,W. W. Grainger,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-HAL-19960102,,HAL,HAL,Halliburton,Halliburton,1996-01-02,,fja_history,auto
2011-12-31,spell-HAR-20060201,,HAR,HAR,Harman International,,2006-02-01,2017-03-13,fja_history,reused_symbol_requires_override
2011-12-31,spell-HAS-19960102,,HAS,HAS,Hasbro,Hasbro,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-HBAN-19970806,,HBAN,HBAN,Huntington Bancshares,Huntington Bancshares,1997-08-06,,fja_history,auto
2011-12-31,spell-HCBK-20070215,,HCBK,HCBK,Hudson City Bancorp,,2007-02-15,2015-11-02,fja_history,auto
2011-12-31,spell-HCP-20080331,,HCP,HCP,HCP,,2008-03-31,2019-11-05,fja_history,auto
2011-12-31,spell-HD-19960102,,HD,HD,Home Depot (The),Home Depot (The),1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-HES-19960102,,HES,HES,Hess Corporation,,1996-01-02,2025-07-23,fja_history,reused_symbol_requires_override
2011-12-31,spell-HIG-19960102,,HIG,HIG,Hartford (The),Hartford (The),1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-HNZ-19960102,,HNZ,HNZ,Heinz,,1996-01-02,2013-06-07,fja_history,reused_symbol_requires_override
2011-12-31,spell-HOG-20000131,,HOG,HOG,Harley-Davidson,,2000-01-31,2020-06-22,fja_history,auto
2011-12-31,spell-HON-19960102,,HON,HON,Honeywell,Honeywell,1996-01-02,,fja_history,reused_symbol_requires_override
2011-12-31,spell-HOT-20001117,,HOT,HOT,Starwood,,2000-11-17,2016-09-23,fja_history,auto
2011-12-31,spell-HP-20100301,,HP,HP,Helmerich & Payne,,2010-03-01,2020-05-22,fja_history,reused_symbol_requires_override
