date,member_id,symbol,quote_symbol,company_name,close,adj_close,volume
1990-01-02,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9314990043640137,0.26299020648002625,57716.0
1990-01-03,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9364799857139587,0.26439645886421204,150564.0
1990-01-04,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9265180230140686,0.2615838944911957,45169.0
1990-01-05,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9265180230140686,0.2615838944911957,42660.0
1990-01-08,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9314990043640137,0.26299020648002625,120451.0
1990-01-09,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9165549874305725,0.25877124071121216,42660.0
1990-01-10,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9065920114517212,0.25595822930336,30113.0
1990-01-11,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.9065920114517212,0.25595822930336,42660.0
1990-01-12,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8966299891471863,0.25314563512802124,35132.0
1990-01-15,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8916490077972412,0.2517392635345459,2692583.0
1990-01-16,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8916490077972412,0.2517392635345459,1834369.0
1990-01-17,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8966299891471863,0.25314563512802124,72773.0
1990-01-18,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.886667013168335,0.25033268332481384,17566.0
1990-01-19,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.886667013168335,0.25033268332481384,0.0
1990-01-22,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8667420148849487,0.24470730125904083,318693.0
1990-01-23,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8667420148849487,0.24470730125904083,258468.0
1990-01-24,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8667420148849487,0.24470730125904083,0.0
1990-01-25,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8567799925804138,0.24189476668834686,1503129.0
1990-01-26,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8368549942970276,0.23916161060333252,358844.0
1990-01-29,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8418359756469727,0.2405850738286972,323712.0
1990-01-30,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8368549942970276,0.23916161060333252,278543.0
1990-01-31,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8368549942970276,0.23916161060333252,12547.0
1990-02-01,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8368549942970276,0.23916161060333252,30113.0
1990-02-02,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8268920183181763,0.23631428182125092,107904.0
1990-02-05,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8318729996681213,0.2377377599477768,45169.0
1990-02-06,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8268920183181763,0.23631428182125092,276034.0
1990-02-07,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8219109773635864,0.23489077389240265,692593.0
1990-02-08,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8219109773635864,0.23489077389240265,2534491.0
1990-02-09,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,3006257.0
1990-02-12,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,0.0
1990-02-13,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,37641.0
1990-02-14,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,55207.0
1990-02-15,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,268505.0
1990-02-16,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,263487.0
1990-02-20,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,145545.0
1990-02-21,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7920230031013489,0.2263491302728653,70263.0
1990-02-22,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,67754.0
1990-02-23,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,0.0
1990-02-26,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,976155.0
1990-02-27,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,429107.0
1990-02-28,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,471767.0
1990-03-01,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,40150.0
1990-03-02,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,105395.0
1990-03-05,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,398994.0
1990-03-06,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8268920183181763,0.23631428182125092,82810.0
1990-03-07,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,122960.0
1990-03-08,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,97866.0
1990-03-09,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,178167.0
1990-03-12,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,15056.0
1990-03-13,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,90338.0
1990-03-14,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,37641.0
1990-03-15,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,82810.0
1990-03-16,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,180677.0
1990-03-19,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,35132.0
1990-03-20,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,42660.0
1990-03-21,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,45169.0
1990-03-22,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,47679.0
1990-03-23,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,40150.0
1990-03-26,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,82810.0
1990-03-27,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,67754.0
1990-03-28,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,82810.0
1990-03-29,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,20075.0
1990-03-30,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,87829.0
1990-04-02,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,92848.0
1990-04-03,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,90338.0
1990-04-04,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,1721446.0
1990-04-05,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,130489.0
1990-04-06,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,70263.0
1990-04-09,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,27603.0
1990-04-10,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,85319.0
1990-04-11,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8169289827346802,0.2334670126438141,15056.0
1990-04-12,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.80696702003479,0.23061993718147278,72773.0
1990-04-16,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8119480013847351,0.23204351961612701,87829.0
1990-04-17,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.22919638454914093,419069.0
1990-04-18,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.797003984451294,0.22777271270751953,398994.0
1990-04-19,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7720980048179626,0.22065483033657074,434126.0
1990-04-20,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7571539878845215,0.2163841277360916,245921.0
1990-04-23,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7471920251846313,0.21353711187839508,77791.0
1990-04-24,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7521730065345764,0.21496066451072693,65244.0
1990-04-25,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7272660136222839,0.21074552834033966,238393.0
1990-04-26,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7322480082511902,0.2121891975402832,12547.0
1990-04-27,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.717303991317749,0.2078586220741272,55207.0
1990-04-30,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.7222849726676941,0.20930227637290955,37641.0
