date,member_id,symbol,quote_symbol,company_name,close,adj_close,volume
1999-01-04,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.88391876220703,11.038166046142578,4959447.0
1999-01-05,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.91197395324707,11.05232048034668,3654259.0
1999-01-06,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.743635177612305,10.967409133911133,6460223.0
1999-01-07,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.46307373046875,10.825892448425293,4114271.0
1999-01-08,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.378904342651367,10.783438682556152,5112933.0
1999-01-11,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.09834098815918,10.641922950744629,5266641.0
1999-01-12,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.901947021484375,10.542861938476562,4568046.0
1999-01-13,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.575298309326172,10.917677879333496,5473814.0
1999-01-14,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.294734954833984,10.7756929397583,5602573.0
1999-01-15,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.378904342651367,10.818290710449219,4884374.0
1999-01-19,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.817777633666992,10.534347534179688,4370007.0
1999-01-20,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.04222869873047,10.64792251586914,4520597.0
1999-01-21,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.20054054260254,10.22200870513916,5267087.0
1999-01-22,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,19.86386489868164,10.051642417907715,7829568.0
1999-01-25,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,19.49913215637207,9.867077827453613,8357302.0
1999-01-26,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.453046798706055,10.34978199005127,8865877.0
1999-01-27,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.537214279174805,10.392372131347656,7166170.0
1999-01-28,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.663469314575195,10.456259727478027,5634651.0
1999-01-29,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.845834732055664,10.548542022705078,4863657.0
1999-02-01,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.565271377563477,10.406572341918945,5753386.0
1999-02-02,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.70555305480957,10.477557182312012,4695691.0
1999-02-03,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.930004119873047,10.591135025024414,6648907.0
1999-02-04,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.481103897094727,10.36397933959961,4436391.0
1999-02-05,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.565271377563477,10.406572341918945,4718414.0
1999-02-08,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.25665283203125,10.250398635864258,3860763.0
1999-02-09,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,19.89192008972168,10.065839767456055,3373350.0
1999-02-10,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.20054054260254,10.22200870513916,3368450.0
1999-02-11,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.59332847595215,10.42076587677002,3699258.0
1999-02-12,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.20054054260254,10.22200870513916,2932719.0
1999-02-16,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.07028579711914,10.662124633789062,5389163.0
1999-02-17,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.20054054260254,10.22200870513916,5008678.0
1999-02-18,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.64944076538086,10.449162483215332,5769202.0
1999-02-19,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.64944076538086,10.449162483215332,5433271.0
1999-02-22,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.210567474365234,10.733109474182129,4758066.0
1999-02-23,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.182510375976562,10.718910217285156,3352856.0
1999-02-24,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.537214279174805,10.392372131347656,4159716.0
1999-02-25,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.76166534423828,10.505949974060059,5791033.0
1999-02-26,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.789722442626953,10.520147323608398,5203599.0
1999-03-01,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.621383666992188,10.434964179992676,4278896.0
1999-03-02,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,20.59332847595215,10.42076587677002,5377134.0
1999-03-03,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.09834098815918,10.676315307617188,5815760.0
1999-03-04,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.743635177612305,11.002853393554688,8961667.0
1999-03-05,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.192537307739258,11.230010032653809,6750711.0
1999-03-08,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.416988372802734,11.343587875366211,5175307.0
1999-03-09,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.30476188659668,11.2868013381958,5206049.0
1999-03-10,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.30476188659668,11.2868013381958,4903755.0
1999-03-11,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.72560691833496,11.499757766723633,6536410.0
1999-03-12,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.36087417602539,11.315192222595215,3614384.0
1999-03-15,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.753662109375,11.51395320892334,4804847.0
1999-03-16,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.809776306152344,11.542343139648438,3973483.0
1999-03-17,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.136425018310547,11.201618194580078,4134766.0
1999-03-18,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,22.22059440612793,11.2442045211792,4684330.0
1999-03-19,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.5472412109375,10.90346622467041,5934718.0
1999-03-22,spell-ABT-19960102,ABT,ABT,Abbott Laboratories,21.79974937438965,11.031243324279785,3355752.0
