date,member_id,symbol,quote_symbol,company_name,close,adj_close,volume
1977-01-03,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,26741.0
1977-01-04,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,39891.0
1977-01-05,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,46079.0
1977-01-06,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,29393.0
1977-01-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,26189.0
1977-01-10,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,20553.0
1977-01-11,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,14697.0
1977-01-12,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,6409.0
1977-01-13,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,7514.0
1977-01-14,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,9614.0
1977-01-17,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,14034.0
1977-01-18,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,8619.0
1977-01-19,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,6741.0
1977-01-20,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,10498.0
1977-01-21,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,28620.0
1977-01-24,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,8288.0
1977-01-25,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,8840.0
1977-01-26,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,17680.0
1977-01-27,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,7846.0
1977-01-28,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,23979.0
1977-01-31,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,14918.0
1977-02-01,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,7072.0
1977-02-02,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,6741.0
1977-02-03,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,6962.0
1977-02-04,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,8398.0
1977-02-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,9393.0
1977-02-08,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,9282.0
1977-02-09,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.5248870849609375,4.5248870849609375,39007.0
1977-02-10,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,57239.0
1977-02-11,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.298643112182617,4.298643112182617,22763.0
1977-02-14,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.0723981857299805,4.0723981857299805,20774.0
1977-02-15,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,65085.0
1977-02-16,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.5248870849609375,4.5248870849609375,23758.0
1977-02-17,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,10498.0
1977-02-18,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,8398.0
1977-02-22,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,7846.0
1977-02-23,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,3536.0
1977-02-24,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,8840.0
1977-02-25,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,25857.0
1977-02-28,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,9393.0
1977-03-01,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.411765098571777,4.411765098571777,2984.0
1977-03-02,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.5248870849609375,4.5248870849609375,6409.0
1977-03-03,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.638009071350098,4.638009071350098,28288.0
1977-03-04,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,47073.0
1977-03-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,51825.0
1977-03-08,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,23205.0
1977-03-09,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.751131057739258,4.751131057739258,4310.0
1977-03-10,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,5857.0
1977-03-11,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.429863929748535,5.429863929748535,89395.0
1977-03-14,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,18564.0
1977-03-15,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,49946.0
1977-03-16,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,9172.0
1977-03-17,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,18454.0
1977-03-18,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.429863929748535,5.429863929748535,11603.0
1977-03-21,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,20885.0
1977-03-22,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,14034.0
1977-03-23,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,5415.0
1977-03-24,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,15360.0
1977-03-25,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,6962.0
1977-03-28,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.751131057739258,4.751131057739258,3315.0
1977-03-29,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.429863929748535,5.429863929748535,459459.0
1977-03-30,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,17680.0
1977-03-31,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,5415.0
1977-04-01,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,6299.0
1977-04-04,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,10166.0
1977-04-05,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,12708.0
1977-04-06,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,8619.0
1977-04-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,7846.0
1977-04-11,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,10387.0
1977-04-12,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,41217.0
1977-04-13,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,29062.0
1977-04-14,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,26962.0
1977-04-15,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,14918.0
1977-04-18,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,15581.0
1977-04-19,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.429863929748535,5.429863929748535,8951.0
1977-04-20,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.769230842590332,5.769230842590332,22874.0
1977-04-21,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.882352828979492,5.882352828979492,47294.0
1977-04-22,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.656108856201172,5.656108856201172,16796.0
1977-04-25,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.429863929748535,5.429863929748535,9061.0
1977-04-26,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.429863929748535,5.429863929748535,9945.0
1977-04-27,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,11382.0
1977-04-28,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,8288.0
1977-04-29,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.769230842590332,5.769230842590332,5415.0
1977-05-02,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.769230842590332,5.769230842590332,6962.0
1977-05-03,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.656108856201172,5.656108856201172,24973.0
1977-05-04,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.656108856201172,5.656108856201172,19890.0
1977-05-05,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.769230842590332,5.769230842590332,10166.0
1977-05-06,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.656108856201172,5.656108856201172,19117.0
1977-05-09,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.656108856201172,5.656108856201172,17017.0
1977-05-10,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,3536.0
1977-05-11,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,4973.0
1977-05-12,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.656108856201172,5.656108856201172,4089.0
1977-05-13,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,14807.0
1977-05-16,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,7625.0
1977-05-17,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,16575.0
1977-05-18,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,12708.0
1977-05-19,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,4752.0
1977-05-20,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,5636.0
1977-05-23,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,12929.0
1977-05-24,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,3647.0
1977-05-25,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,6188.0
1977-05-26,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,9282.0
1977-05-27,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,10056.0
1977-05-31,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,12818.0
1977-06-01,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,4862.0
1977-06-02,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,5415.0
1977-06-03,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,2321.0
1977-06-06,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,11934.0
1977-06-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,5857.0
1977-06-08,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,995.0
1977-06-09,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,3868.0
1977-06-10,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.9773759841918945,4.9773759841918945,3205.0
1977-06-13,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,4199.0
1977-06-14,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.864253044128418,4.864253044128418,8509.0
1977-06-15,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,4.638009071350098,4.638009071350098,13813.0
