date,member_id,symbol,quote_symbol,company_name,close,adj_close,volume
1995-01-03,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.25,6.9142537117004395,84800.0
1995-01-04,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.25,6.9142537117004395,48200.0
1995-01-05,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,30.0,7.091542720794678,104000.0
1995-01-06,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,30.25,7.150635242462158,57100.0
1995-01-09,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.25,6.9142537117004395,16900.0
1995-01-10,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.0,6.855160713195801,98500.0
1995-01-11,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.75,6.796063423156738,34100.0
1995-01-12,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.25,6.9142537117004395,34400.0
1995-01-13,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.25,6.9142537117004395,2700.0
1995-01-16,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.5,6.973353385925293,34600.0
1995-01-17,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.75,7.032448768615723,37300.0
1995-01-18,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.75,7.032448768615723,7700.0
1995-01-19,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.8125,7.047220230102539,2100.0
1995-01-20,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.125,6.884708881378174,15000.0
1995-01-23,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.5,6.73696756362915,12400.0
1995-01-24,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,30.0,7.091542720794678,42200.0
1995-01-25,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.5,6.973353385925293,17300.0
1995-01-26,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,30.0,7.091542720794678,6800.0
1995-01-27,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.5,6.973353385925293,11100.0
1995-01-30,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.5,6.973353385925293,8700.0
1995-01-31,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,30.0,7.091542720794678,32000.0
1995-02-01,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.5,6.973353385925293,30500.0
1995-02-02,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.25,6.9142537117004395,4800.0
1995-02-03,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.25,6.9142537117004395,3100.0
1995-02-06,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.75,7.032448768615723,7300.0
1995-02-07,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.5,6.973353385925293,5500.0
1995-02-08,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,30.0,7.091542720794678,5500.0
1995-02-09,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.5,6.973353385925293,2300.0
1995-02-10,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,30.0,7.091542720794678,4000.0
1995-02-13,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.75,7.032448768615723,6100.0
1995-02-14,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,29.75,7.032448768615723,4700.0
1995-02-15,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.0,6.618773937225342,47700.0
1995-02-16,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.25,6.67786979675293,15000.0
1995-02-17,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.25,6.67786979675293,16600.0
1995-02-21,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.25,6.725481033325195,12500.0
1995-02-22,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.25,6.725481033325195,31700.0
1995-02-23,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.5,6.785000801086426,62600.0
1995-02-24,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,28.25,6.725481033325195,28200.0
1995-02-27,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.25,6.487415313720703,26200.0
1995-02-28,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.75,6.606449127197266,37900.0
1995-03-01,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.75,6.606449127197266,7300.0
1995-03-02,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.0,6.4278974533081055,171900.0
1995-03-03,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.5,6.308858394622803,38500.0
1995-03-06,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.875,6.398136138916016,6000.0
1995-03-07,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.0,6.4278974533081055,8000.0
1995-03-08,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.375,6.517174243927002,34600.0
1995-03-09,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.375,6.517174243927002,24500.0
1995-03-10,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.0,6.4278974533081055,64900.0
1995-03-13,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.75,6.368378162384033,15200.0
1995-03-14,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.25,6.249342441558838,15800.0
1995-03-15,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.25,6.249342441558838,4500.0
1995-03-16,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.75,6.368378162384033,4800.0
1995-03-17,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.75,6.368378162384033,21600.0
1995-03-20,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,27.0,6.4278974533081055,27600.0
1995-03-21,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.8125,6.383257865905762,9300.0
1995-03-22,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.125,6.21958589553833,47500.0
1995-03-23,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.0,6.1898274421691895,4400.0
1995-03-24,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.0,6.1898274421691895,47300.0
1995-03-27,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.25,6.249342441558838,21000.0
1995-03-28,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.0,6.1898274421691895,40800.0
1995-03-29,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,25.5,6.070789813995361,19400.0
1995-03-30,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,25.875,6.160068988800049,99100.0
1995-03-31,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.25,6.249342441558838,95000.0
1995-04-03,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.5,6.308858394622803,58200.0
1995-04-04,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.5,6.308858394622803,41000.0
1995-04-05,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.5,6.308858394622803,24800.0
1995-04-06,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.5,6.308858394622803,13300.0
1995-04-07,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.25,6.249342441558838,13300.0
1995-04-10,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.25,6.249342441558838,32700.0
1995-04-11,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.375,6.27910041809082,14100.0
1995-04-12,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.375,6.27910041809082,4200.0
1995-04-13,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.0,6.1898274421691895,11400.0
1995-04-17,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.0,6.1898274421691895,13000.0
1995-04-18,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.375,6.27910041809082,122800.0
1995-04-19,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.375,6.27910041809082,14400.0
1995-04-20,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,25.875,6.160068988800049,58700.0
1995-04-21,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,25.875,6.160068988800049,38700.0
1995-04-24,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,25.875,6.160068988800049,8600.0
1995-04-25,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,25.875,6.160068988800049,3000.0
1995-04-26,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.125,6.21958589553833,8400.0
1995-04-27,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,25.875,6.160068988800049,7300.0
1995-04-28,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,26.75,6.368378162384033,45500.0
