date,member_id,symbol,quote_symbol,company_name,close,adj_close,volume
1976-01-02,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,9835.0
1976-01-05,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,22211.0
1976-01-06,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,21658.0
1976-01-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,14255.0
1976-01-08,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.203619956970215,5.203619956970215,13592.0
1976-01-09,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,21879.0
1976-01-12,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,9835.0
1976-01-13,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.090497970581055,5.090497970581055,23537.0
1976-01-14,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.316741943359375,5.316741943359375,9282.0
1976-01-15,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.656108856201172,5.656108856201172,74146.0
1976-01-16,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.542985916137695,5.542985916137695,14365.0
1976-01-19,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,6.221718788146973,6.221718788146973,43648.0
1976-01-20,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,6.221718788146973,6.221718788146973,77019.0
1976-01-21,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,6.1085968017578125,6.1085968017578125,18785.0
1976-01-22,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,5.995474815368652,5.995474815368652,13702.0
1976-01-23,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,6.334842205047607,6.334842205047607,35029.0
