date,member_id,symbol,quote_symbol,company_name,close,adj_close,volume
1973-01-02,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.375,1.1912124156951904,0.0
1973-01-04,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.5,1.2145698070526123,0.0
1973-01-24,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.281300067901611,1.173703908920288,0.0
1973-01-30,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.218800067901611,1.1620248556137085,0.0
1973-02-08,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.25,1.1678556203842163,0.0
1973-02-09,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.25,1.1678556203842163,0.0
1973-02-15,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.3125,1.179534077644348,0.0
1973-02-20,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.156300067901611,1.1503466367721558,0.0
1973-02-21,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,11.312216758728027,11.14499282836914,9614.0
1973-02-21,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.1875,2.333611011505127,27800.0
1973-02-21,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.1875,1.1561766862869265,3600.0
1973-02-22,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.972850799560549,10.810643196105955,19227.0
1973-02-22,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.125,2.3240065574646,22200.0
1973-02-22,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0,1.121140956878662,20000.0
1973-02-23,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,11.085972785949709,10.922093391418455,8951.0
1973-02-23,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.25,2.343212366104126,129000.0
1973-02-23,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0625,1.132819890975952,1600.0
1973-02-26,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.859728813171388,10.699193954467772,11713.0
1973-02-26,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.25,2.343212366104126,11000.0
1973-02-26,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0,1.121140956878662,11200.0
1973-02-27,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.859728813171388,10.699193954467772,38565.0
1973-02-27,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.25,2.343212366104126,14000.0
1973-02-27,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.093800067901611,1.1386682987213137,1600.0
1973-02-28,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.859728813171388,10.699193954467772,14365.0
1973-02-28,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.25,2.343212366104126,4200.0
1973-02-28,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0625,1.132819890975952,2800.0
1973-03-01,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.859728813171388,10.699193954467772,13702.0
1973-03-01,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.1875,2.333611011505127,4800.0
1973-03-01,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,5.9375,1.1094629764556885,11600.0
1973-03-02,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.74660587310791,10.587742805480955,12266.0
1973-03-02,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.1875,2.333611011505127,6600.0
1973-03-02,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,5.906300067901611,1.1036324501037598,5600.0
1973-03-05,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.859728813171388,10.699193954467772,9945.0
1973-03-05,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0,2.304799795150757,32200.0
1973-03-05,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,5.968800067901611,1.1153115034103394,7600.0
1973-03-06,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.29411792755127,10.14194393157959,18454.0
1973-03-06,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,14.9375,2.295196771621704,27600.0
1973-03-06,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0625,1.132819890975952,1600.0
1973-03-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,10.180994987487791,10.03049373626709,11824.0
1973-03-07,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,14.9375,2.295196771621704,22200.0
1973-03-07,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.125,1.144497632980347,4400.0
1973-03-08,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.728507041931152,9.584693908691406,31051.0
1973-03-08,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0,2.304799795150757,7200.0
1973-03-08,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.1875,1.1561766862869265,1600.0
1973-03-09,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.728507041931152,9.584693908691406,13702.0
1973-03-09,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.3125,2.3528170585632324,9400.0
1973-03-09,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.1875,1.1561766862869265,2400.0
1973-03-12,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.728507041931152,9.584693908691406,20774.0
1973-03-12,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.125,2.3240065574646,11000.0
1973-03-12,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.218800067901611,1.1620248556137085,4000.0
1973-03-13,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.728507041931152,9.584693908691406,9393.0
1973-03-13,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0625,2.314403533935547,6600.0
1973-03-13,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.25,1.1678556203842163,2800.0
1973-03-14,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.728507041931152,9.584693908691406,5525.0
1973-03-14,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,14.875,2.285593032836914,13400.0
1973-03-14,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.125,1.144497632980347,6400.0
1973-03-15,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,68842.0
1973-03-15,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0,2.304799795150757,4000.0
1973-03-15,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.031300067901611,1.1269896030426023,4000.0
1973-03-16,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.389140129089355,9.250344276428224,13150.0
1973-03-16,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,14.9375,2.295196771621704,8000.0
1973-03-16,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0,1.121140956878662,4800.0
1973-03-19,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.276018142700195,9.138894081115724,10387.0
1973-03-19,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0,2.304799795150757,9800.0
1973-03-19,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0,1.121140956878662,3600.0
1973-03-20,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,7514.0
1973-03-20,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0,2.304799795150757,6600.0
1973-03-20,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0,1.121140956878662,3200.0
1973-03-21,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.615385055541992,9.473244667053224,19890.0
1973-03-21,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0625,2.314403533935547,4200.0
1973-03-21,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.031300067901611,1.1269896030426023,6000.0
1973-03-22,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,8398.0
1973-03-22,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,14.9375,2.295196771621704,5400.0
1973-03-22,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.031300067901611,1.1269896030426023,3600.0
1973-03-23,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,12487.0
1973-03-23,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0,2.304799795150757,5400.0
1973-03-23,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.093800067901611,1.1386682987213137,5200.0
1973-03-26,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,7625.0
1973-03-26,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0,2.304799795150757,4200.0
1973-03-26,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0625,1.132819890975952,7200.0
1973-03-27,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,9503.0
1973-03-27,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.125,2.3240065574646,4400.0
1973-03-27,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.0625,1.132819890975952,10400.0
1973-03-28,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,7293.0
1973-03-28,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,14.9375,2.295196771621704,56200.0
1973-03-28,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.093800067901611,1.1386682987213137,6400.0
1973-03-29,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,6520.0
1973-03-29,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,15.0625,2.314403533935547,7400.0
1973-03-29,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.1875,1.1561766862869265,12000.0
1973-03-30,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,9.502262115478516,9.361793518066406,5194.0
1973-03-30,permno-21928-19661215,IDA,IDA,IDAHO POWER CO; IDACORP INC,14.9375,2.295196771621704,9000.0
1973-03-30,permno-21231-19570301,WGL,WGL,WASHINGTON GAS LT CO; W G L HOLDINGS INC,6.1875,1.1561766862869265,10400.0
