date,member_id,symbol,quote_symbol,company_name,close,adj_close,volume
1988-01-04,permno-26649-19680808,ASA,ASA,AMERICAN SOUTH AFRICAN INVT LTD; A S A GOLD & PRECIOUS METALS LTD; A S A LTD; A S A BERMUDA LTD,15.958333015441896,5.97752571105957,245100.0
1988-01-04,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8567799925804138,0.2221082150936126,52697.0
1988-01-04,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,18.399999618530277,3.7301087379455566,15750.0
1988-01-04,permno-53858-19760701,FNB,FNB,FIRST CHICAGO CORP,10.67039680480957,1.4014495611190796,0.0
1988-01-04,permno-26657-19581210,GAP,GAP,GREAT ATLANTIC & PAC TEA INC,0.7546300292015076,0.368575245141983,4266000.0
1988-01-04,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,3.393665075302124,3.393665075302124,13371.0
1988-01-04,permno-64064-19850912,PCLB,PCLB,PRICE CO,3.375,0.860619843006134,1800.0
1988-01-05,permno-26649-19680808,ASA,ASA,AMERICAN SOUTH AFRICAN INVT LTD; A S A GOLD & PRECIOUS METALS LTD; A S A LTD; A S A BERMUDA LTD,16.625,6.227238655090332,366300.0
1988-01-05,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.871724009513855,0.2259825766086578,120451.0
1988-01-05,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,18.13333320617676,3.676049947738648,51375.0
1988-01-05,permno-53858-19760701,FNB,FNB,FIRST CHICAGO CORP,10.816567420959473,1.4206475019454956,1026.0
1988-01-05,permno-26657-19581210,GAP,GAP,GREAT ATLANTIC & PAC TEA INC,0.7731480002403259,0.3776203095912933,6477300.0
1988-01-05,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,3.506787061691284,3.506787061691284,41217.0
1988-01-05,permno-64064-19850912,PCLB,PCLB,PRICE CO,3.375,0.860619843006134,0.0
1988-01-06,permno-26649-19680808,ASA,ASA,AMERICAN SOUTH AFRICAN INVT LTD; A S A GOLD & PRECIOUS METALS LTD; A S A LTD; A S A BERMUDA LTD,16.958332061767578,6.352095603942871,201600.0
1988-01-06,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.871724009513855,0.2259825766086578,208280.0
1988-01-06,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,17.600000381469727,3.56792950630188,22688.0
1988-01-06,permno-53858-19760701,FNB,FNB,FIRST CHICAGO CORP,10.816567420959473,1.4206475019454956,10946.0
1988-01-06,permno-26657-19581210,GAP,GAP,GREAT ATLANTIC & PAC TEA INC,0.8518519997596741,0.4160606861114502,8761500.0
1988-01-06,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,3.280543088912964,3.280543088912964,30388.0
1988-01-06,permno-64064-19850912,PCLB,PCLB,PRICE CO,3.375,0.860619843006134,0.0
1988-01-07,permno-26649-19680808,ASA,ASA,AMERICAN SOUTH AFRICAN INVT LTD; A S A GOLD & PRECIOUS METALS LTD; A S A LTD; A S A BERMUDA LTD,16.625,6.227238655090332,152400.0
1988-01-07,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8667420148849487,0.2246910184621811,130489.0
1988-01-07,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,17.866666793823242,3.62199068069458,7500.0
1988-01-07,permno-53858-19760701,FNB,FNB,FIRST CHICAGO CORP,10.816567420959473,1.4206475019454956,5815.0
1988-01-07,permno-26657-19581210,GAP,GAP,GREAT ATLANTIC & PAC TEA INC,0.8518519997596741,0.4160606861114502,10697400.0
1988-01-07,permno-21055-19570301,GCO,GCO,GENESCO INC; GENERAL SHOE CORP,3.506787061691284,3.506787061691284,23647.0
1988-01-07,permno-64064-19850912,PCLB,PCLB,PRICE CO,3.375,0.860619843006134,0.0
1988-01-08,permno-26649-19680808,ASA,ASA,AMERICAN SOUTH AFRICAN INVT LTD; A S A GOLD & PRECIOUS METALS LTD; A S A LTD; A S A BERMUDA LTD,16.5,6.180419921875,190200.0
1988-01-08,permno-16571-19570301,BN,BN,BORDEN CO; BORDEN INC,0.8019859790802002,0.2079039514064788,333750.0
1988-01-08,permno-17137-19820408,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,16.0,3.243572950363159,9188.0
